CustomerID,customer_name,segment,country,region,state,market
22641,Sarah Bern,Consumer,Turkey,EMEA,Istanbul,EMEA
22949,Giulietta Weimer,Consumer,Turkey,EMEA,Istanbul,EMEA
22981,Helen Abelman,Consumer,Turkey,EMEA,Istanbul,EMEA
23243,Melanie Seite,Consumer,Turkey,EMEA,Istanbul,EMEA
53,Joe Elijah,Consumer,Nigeria,Africa,Lagos,Africa
240,Dean Braden,Consumer,Nigeria,Africa,Lagos,Africa
330,Roger Demir,Consumer,Nigeria,Africa,Lagos,Africa
659,Joy Bell-,Consumer,Nigeria,Africa,Lagos,Africa
735,Adam Shillingsburg,Consumer,Nigeria,Africa,Lagos,Africa
916,Kean Thornton,Consumer,Nigeria,Africa,Lagos,Africa
1271,Becky Martin,Consumer,Nigeria,Africa,Lagos,Africa
1449,Carol Darley,Consumer,Nigeria,Africa,Lagos,Africa
2211,Dan Campbell,Consumer,Nigeria,Africa,Lagos,Africa
2273,Corey-Lock,Consumer,Nigeria,Africa,Lagos,Africa
2485,Patrick O'Donnell,Consumer,Nigeria,Africa,Lagos,Africa
2659,Max Engle,Consumer,Nigeria,Africa,Lagos,Africa
3266,Jenna Caffey,Consumer,Nigeria,Africa,Lagos,Africa
3400,Ritsa Hightower,Consumer,Nigeria,Africa,Lagos,Africa
3779,Ivan Liston,Consumer,Nigeria,Africa,Lagos,Africa
3914,Anna Andreadi,Consumer,Nigeria,Africa,Lagos,Africa
3980,Jim Karlsson,Consumer,Nigeria,Africa,Lagos,Africa
4322,Bradley Drucker,Consumer,Nigeria,Africa,Lagos,Africa
4374,Jill Matthias,Consumer,Nigeria,Africa,Lagos,Africa
4491,Allen Armold,Consumer,Nigeria,Africa,Lagos,Africa
4889,Valerie Dominguez,Consumer,Nigeria,Africa,Lagos,Africa
4941,Ruben Dartt,Consumer,Nigeria,Africa,Lagos,Africa
5075,Emily Burns,Consumer,Nigeria,Africa,Lagos,Africa
5305,Doug Bickford,Consumer,Nigeria,Africa,Lagos,Africa
5570,Carl Ludwig,Consumer,Nigeria,Africa,Lagos,Africa
5981,Emily Grady,Consumer,Nigeria,Africa,Lagos,Africa
6051,Lena Cacioppo,Consumer,Nigeria,Africa,Lagos,Africa
8288,Christopher Martinez,Consumer,Nigeria,Africa,Lagos,Africa
8618,Sandra Glassco,Consumer,Nigeria,Africa,Lagos,Africa
9197,Erica Smith,Consumer,Nigeria,Africa,Lagos,Africa
10179,Mark Hamilton,Consumer,Nigeria,Africa,Lagos,Africa
10182,Bart Folk,Consumer,Nigeria,Africa,Lagos,Africa
10554,Julia Dunbar,Consumer,Nigeria,Africa,Lagos,Africa
11010,Alex Grayson,Consumer,Nigeria,Africa,Lagos,Africa
11144,Meg Tillman,Consumer,Nigeria,Africa,Lagos,Africa
12215,Kelly Collister,Consumer,Nigeria,Africa,Lagos,Africa
12649,Craig Reiter,Consumer,Nigeria,Africa,Lagos,Africa
13209,Sean Christensen,Consumer,Nigeria,Africa,Lagos,Africa
14404,Mike Vittorini,Consumer,Nigeria,Africa,Lagos,Africa
14893,Sue Ann Reed,Consumer,Nigeria,Africa,Lagos,Africa
15523,Richard Eichhorn,Consumer,Nigeria,Africa,Lagos,Africa
15630,Lynn Smith,Consumer,Nigeria,Africa,Lagos,Africa
15867,Philip Brown,Consumer,Nigeria,Africa,Lagos,Africa
16071,Claire Gute,Consumer,Nigeria,Africa,Lagos,Africa
16231,Sandra Flanagan,Consumer,Nigeria,Africa,Lagos,Africa
16366,Steven Cartwright,Consumer,Nigeria,Africa,Lagos,Africa
16845,Ed Jacobs,Consumer,Nigeria,Africa,Lagos,Africa
17129,Doug O'Connell,Consumer,Nigeria,Africa,Lagos,Africa
17322,Ralph Arnett,Consumer,Nigeria,Africa,Lagos,Africa
17356,Sung Shariari,Consumer,Nigeria,Africa,Lagos,Africa
18089,Susan Pistek,Consumer,Nigeria,Africa,Lagos,Africa
18266,Joy Daniels,Consumer,Nigeria,Africa,Lagos,Africa
18307,Nick Radford,Consumer,Nigeria,Africa,Lagos,Africa
18540,Eugene Barchas,Consumer,Nigeria,Africa,Lagos,Africa
18957,Ryan Crowe,Consumer,Nigeria,Africa,Lagos,Africa
19007,Anna Gayman,Consumer,Nigeria,Africa,Lagos,Africa
19140,Ben Wallace,Consumer,Nigeria,Africa,Lagos,Africa
19177,Toby Gnade,Consumer,Nigeria,Africa,Lagos,Africa
19454,Tracy Blumstein,Consumer,Nigeria,Africa,Lagos,Africa
19560,Sarah Foster,Consumer,Nigeria,Africa,Lagos,Africa
20160,Gary McGarr,Consumer,Nigeria,Africa,Lagos,Africa
21141,Chloris Kastensmidt,Consumer,Nigeria,Africa,Lagos,Africa
21833,Chris McAfee,Consumer,Nigeria,Africa,Lagos,Africa
22424,Liz Willingham,Consumer,Nigeria,Africa,Lagos,Africa
22536,Ken Lonsdale,Consumer,Nigeria,Africa,Lagos,Africa
22680,Arthur Gainer,Consumer,Nigeria,Africa,Lagos,Africa
22926,Matt Collins,Consumer,Nigeria,Africa,Lagos,Africa
23006,Juliana Krohn,Consumer,Nigeria,Africa,Lagos,Africa
106,Mick Brown,Consumer,Nigeria,Africa,Rivers,Africa
132,Randy Bradley,Consumer,Nigeria,Africa,Kano,Africa
168,Gary Hwang,Consumer,Nigeria,Africa,Kwara,Africa
207,David Philippe,Consumer,Nigeria,Africa,Kano,Africa
208,Arthur Gainer,Consumer,Nigeria,Africa,Kano,Africa
438,Astrea Jones,Consumer,Nigeria,Africa,Anambra,Africa
449,John Lee,Consumer,Nigeria,Africa,Enugu,Africa
532,Susan Vittorini,Consumer,Nigeria,Africa,Niger,Africa
553,Natalie DeCherney,Consumer,Nigeria,Africa,Plateau,Africa
750,Jonathan Howell,Consumer,Nigeria,Africa,Imo,Africa
1039,John Lucas,Consumer,Nigeria,Africa,Rivers,Africa
1095,Anna Gayman,Consumer,Nigeria,Africa,Akwa Ibom,Africa
1453,Erica Hackney,Consumer,Nigeria,Africa,Adamawa,Africa
1459,Jay Kimmel,Consumer,Nigeria,Africa,Rivers,Africa
1468,Cindy Chapman,Consumer,Nigeria,Africa,Kano,Africa
1638,Gary Hwang,Consumer,Nigeria,Africa,Oyo,Africa
1950,John Lee,Consumer,Nigeria,Africa,Kaduna,Africa
1959,Benjamin Patterson,Consumer,Nigeria,Africa,Rivers,Africa
2074,Shahid Hopkins,Consumer,Nigeria,Africa,Katsina,Africa
2109,Ritsa Hightower,Consumer,Nigeria,Africa,Borno,Africa
2283,Maria Bertelson,Consumer,Nigeria,Africa,Benue,Africa
2486,Lisa DeCherney,Consumer,Nigeria,Africa,Kano,Africa
2544,Darren Koutras,Consumer,Nigeria,Africa,Kano,Africa
2691,Nathan Cano,Consumer,Nigeria,Africa,Borno,Africa
3615,Brian DeCherney,Consumer,Nigeria,Africa,Kano,Africa
3645,Roy Französisch,Consumer,Nigeria,Africa,Kano,Africa
3654,Thomas Thornton,Consumer,Nigeria,Africa,Anambra,Africa
4102,Alex Grayson,Consumer,Nigeria,Africa,Oyo,Africa
4158,Joy Daniels,Consumer,Nigeria,Africa,Kaduna,Africa
4574,Greg Tran,Consumer,Nigeria,Africa,Kano,Africa
4822,Kelly Andreada,Consumer,Nigeria,Africa,Plateau,Africa
4856,Theone Pippenger,Consumer,Nigeria,Africa,Kaduna,Africa
4866,Muhammed Lee,Consumer,Nigeria,Africa,Oyo,Africa
4872,Tamara Manning,Consumer,Nigeria,Africa,Kano,Africa
5006,Hunter Glantz,Consumer,Nigeria,Africa,Kano,Africa
5779,John Stevenson,Consumer,Nigeria,Africa,Kaduna,Africa
5790,Trudy Brown,Consumer,Nigeria,Africa,Osun,Africa
5816,Carlos Meador,Consumer,Nigeria,Africa,Kaduna,Africa
6031,Mitch Webber,Consumer,Nigeria,Africa,Kano,Africa
6080,Ivan Gibson,Consumer,Nigeria,Africa,Cross River,Africa
6089,Anna Andreadi,Consumer,Nigeria,Africa,Anambra,Africa
6266,Chris Cortes,Consumer,Nigeria,Africa,Oyo,Africa
6298,Thomas Thornton,Consumer,Nigeria,Africa,Kano,Africa
6648,Cynthia Arntzen,Consumer,Nigeria,Africa,Rivers,Africa
6947,Zuschuss Donatelli,Consumer,Nigeria,Africa,Kwara,Africa
7143,Jay Fein,Consumer,Nigeria,Africa,Kwara,Africa
7157,John Dryer,Consumer,Nigeria,Africa,Plateau,Africa
7198,Ted Butterfield,Consumer,Nigeria,Africa,Kano,Africa
7362,Dean Braden,Consumer,Nigeria,Africa,Abia,Africa
7552,Anna Andreadi,Consumer,Nigeria,Africa,Abia,Africa
7796,Susan Vittorini,Consumer,Nigeria,Africa,Osun,Africa
8569,Clay Cheatham,Consumer,Nigeria,Africa,Oyo,Africa
8829,Lynn Smith,Consumer,Nigeria,Africa,Kano,Africa
8974,Jeremy Farry,Consumer,Nigeria,Africa,Niger,Africa
9176,Giulietta Weimer,Consumer,Nigeria,Africa,Osun,Africa
9334,Jason Fortune-,Consumer,Nigeria,Africa,Edo,Africa
9439,Russell D'Ascenzo,Consumer,Nigeria,Africa,Kaduna,Africa
9459,Toby Carlisle,Consumer,Nigeria,Africa,Kaduna,Africa
9468,Janet Martin,Consumer,Nigeria,Africa,Kaduna,Africa
9749,Daniel Lacy,Consumer,Nigeria,Africa,Kano,Africa
10138,Shaun Weien,Consumer,Nigeria,Africa,Katsina,Africa
10173,Brian Derr,Consumer,Nigeria,Africa,Ogun,Africa
10214,Neola Schneider,Consumer,Nigeria,Africa,Kano,Africa
10340,Justin Hirsh,Consumer,Nigeria,Africa,Kano,Africa
10376,Michelle Huthwaite,Consumer,Nigeria,Africa,Kaduna,Africa
10591,Tom Prescott,Consumer,Nigeria,Africa,Delta,Africa
10593,Alex Grayson,Consumer,Nigeria,Africa,Ondo,Africa
10607,Michelle Moray,Consumer,Nigeria,Africa,Plateau,Africa
10644,Sanjit Chand,Consumer,Nigeria,Africa,Sokoto,Africa
10650,Annie Zypern,Consumer,Nigeria,Africa,Niger,Africa
11072,Pauline Johnson,Consumer,Nigeria,Africa,Edo,Africa
11151,Henia Zydlo,Consumer,Nigeria,Africa,Edo,Africa
11261,Jim Karlsson,Consumer,Nigeria,Africa,Plateau,Africa
11953,Jack Lebron,Consumer,Nigeria,Africa,Kano,Africa
12592,Ralph Arnett,Consumer,Nigeria,Africa,Rivers,Africa
12701,Naresj Patel,Consumer,Nigeria,Africa,Sokoto,Africa
12819,Sean Christensen,Consumer,Nigeria,Africa,Kano,Africa
13092,Carlos Daly,Consumer,Nigeria,Africa,Kano,Africa
13152,Karl Braun,Consumer,Nigeria,Africa,Kano,Africa
13180,Christina DeMoss,Consumer,Nigeria,Africa,Adamawa,Africa
13471,Giulietta Weimer,Consumer,Nigeria,Africa,Kaduna,Africa
13838,Tamara Dahlen,Consumer,Nigeria,Africa,Delta,Africa
14227,Ed Jacobs,Consumer,Nigeria,Africa,Niger,Africa
14240,Speros Goranitis,Consumer,Nigeria,Africa,Adamawa,Africa
14521,Bruce Degenhardt,Consumer,Nigeria,Africa,Kwara,Africa
14573,Eugene Barchas,Consumer,Nigeria,Africa,Plateau,Africa
14710,James Galang,Consumer,Nigeria,Africa,Rivers,Africa
14904,Patrick O'Brill,Consumer,Nigeria,Africa,Cross River,Africa
15100,Edward Nazzal,Consumer,Nigeria,Africa,Plateau,Africa
15227,Ryan Akin,Consumer,Nigeria,Africa,Kano,Africa
15272,Patrick Ryan,Consumer,Nigeria,Africa,Cross River,Africa
15479,Kelly Andreada,Consumer,Nigeria,Africa,Abia,Africa
15488,Ashley Jarboe,Consumer,Nigeria,Africa,Kano,Africa
15577,Luke Weiss,Consumer,Nigeria,Africa,Rivers,Africa
15666,Carlos Meador,Consumer,Nigeria,Africa,Oyo,Africa
15713,Emily Grady,Consumer,Nigeria,Africa,Kano,Africa
15718,Marc Crier,Consumer,Nigeria,Africa,Kwara,Africa
15896,Stuart Calhoun,Consumer,Nigeria,Africa,Edo,Africa
16163,Sandra Flanagan,Consumer,Nigeria,Africa,Gombe,Africa
16183,Liz Thompson,Consumer,Nigeria,Africa,Kano,Africa
16330,Charlotte Melton,Consumer,Nigeria,Africa,Oyo,Africa
16555,Lena Hernandez,Consumer,Nigeria,Africa,Kwara,Africa
16700,Bruce Stewart,Consumer,Nigeria,Africa,Rivers,Africa
16712,Jessica Myrick,Consumer,Nigeria,Africa,Katsina,Africa
16833,Tony Sayre,Consumer,Nigeria,Africa,Kano,Africa
16928,Susan MacKendrick,Consumer,Nigeria,Africa,Edo,Africa
16937,Mike Gockenbach,Consumer,Nigeria,Africa,Bauchi,Africa
17038,Lycoris Saunders,Consumer,Nigeria,Africa,Osun,Africa
17091,Clay Cheatham,Consumer,Nigeria,Africa,Delta,Africa
17153,Fred Harton,Consumer,Nigeria,Africa,Abia,Africa
17167,Rob Lucas,Consumer,Nigeria,Africa,Delta,Africa
17301,Joe Elijah,Consumer,Nigeria,Africa,Kano,Africa
17451,Dave Brooks,Consumer,Nigeria,Africa,Ondo,Africa
17717,Nora Preis,Consumer,Nigeria,Africa,Kaduna,Africa
18007,Fred McMath,Consumer,Nigeria,Africa,Kaduna,Africa
18184,John Stevenson,Consumer,Nigeria,Africa,Plateau,Africa
18392,Zuschuss Carroll,Consumer,Nigeria,Africa,Borno,Africa
18485,Nathan Cano,Consumer,Nigeria,Africa,Kano,Africa
18508,Patrick Ryan,Consumer,Nigeria,Africa,Kaduna,Africa
18565,Eric Murdock,Consumer,Nigeria,Africa,Borno,Africa
18834,John Murray,Consumer,Nigeria,Africa,Kano,Africa
19085,Bobby Trafton,Consumer,Nigeria,Africa,Kano,Africa
19133,Erin Creighton,Consumer,Nigeria,Africa,Borno,Africa
20034,Craig Reiter,Consumer,Nigeria,Africa,Ondo,Africa
20122,Claire Gute,Consumer,Nigeria,Africa,Katsina,Africa
20142,Katherine Hughes,Consumer,Nigeria,Africa,Imo,Africa
20384,Christina VanderZanden,Consumer,Nigeria,Africa,Kano,Africa
20545,Natalie Fritzler,Consumer,Nigeria,Africa,Delta,Africa
20836,Jennifer Ferguson,Consumer,Nigeria,Africa,Benue,Africa
21045,Craig Reiter,Consumer,Nigeria,Africa,Delta,Africa
21163,Sarah Brown,Consumer,Nigeria,Africa,Kaduna,Africa
21408,Dave Kipp,Consumer,Nigeria,Africa,Oyo,Africa
21486,Jason Fortune-,Consumer,Nigeria,Africa,Oyo,Africa
21559,Anna Andreadi,Consumer,Nigeria,Africa,Enugu,Africa
21763,Don Weiss,Consumer,Nigeria,Africa,Oyo,Africa
21942,Tracy Zic,Consumer,Nigeria,Africa,Anambra,Africa
22133,John Huston,Consumer,Nigeria,Africa,Delta,Africa
22311,Denny Ordway,Consumer,Nigeria,Africa,Oyo,Africa
22352,George Ashbrook,Consumer,Nigeria,Africa,Oyo,Africa
22691,Hunter Glantz,Consumer,Nigeria,Africa,Edo,Africa
22709,Joni Blumstein,Consumer,Nigeria,Africa,Kaduna,Africa
22902,James Galang,Consumer,Nigeria,Africa,Oyo,Africa
22936,Phillip Flathmann,Consumer,Nigeria,Africa,Oyo,Africa
22996,Jocasta Rupert,Consumer,Nigeria,Africa,Delta,Africa
23151,Liz Carlisle,Consumer,Nigeria,Africa,Kano,Africa
23334,Natalie Fritzler,Consumer,Nigeria,Africa,Oyo,Africa
85,Roger Demir,Consumer,Egypt,Africa,Aswan,Africa
266,Kelly Williams,Consumer,Egypt,Africa,Al Qahirah,Africa
782,Hunter Glantz,Consumer,Egypt,Africa,Al Iskandariyah,Africa
1455,Jasper Cacioppo,Consumer,Egypt,Africa,Al Qahirah,Africa
1782,Liz Pelletier,Consumer,Egypt,Africa,Al Fayyum,Africa
1783,John Stevenson,Consumer,Egypt,Africa,Al Iskandariyah,Africa
1837,Ivan Gibson,Consumer,Egypt,Africa,Al Iskandariyah,Africa
1946,Harry Greene,Consumer,Egypt,Africa,Al Qahirah,Africa
2086,Marc Crier,Consumer,Egypt,Africa,Al Qahirah,Africa
2342,Raymond Buch,Consumer,Egypt,Africa,Al Minya,Africa
2394,Jack Lebron,Consumer,Egypt,Africa,Al Qahirah,Africa
2593,Robert Waldorf,Consumer,Egypt,Africa,Al Qahirah,Africa
3156,Vivian Mathis,Consumer,Egypt,Africa,Al Qahirah,Africa
3312,Sarah Jordon,Consumer,Egypt,Africa,Al Minya,Africa
3369,Christopher Conant,Consumer,Egypt,Africa,Al Iskandariyah,Africa
3466,Lena Creighton,Consumer,Egypt,Africa,Al Qahirah,Africa
3513,Greg Hansen,Consumer,Egypt,Africa,Al Qahirah,Africa
4242,Brian Thompson,Consumer,Egypt,Africa,Aswan,Africa
4356,Jay Kimmel,Consumer,Egypt,Africa,Suhaj,Africa
4360,Dave Brooks,Consumer,Egypt,Africa,Al Iskandariyah,Africa
4412,Brosina Hoffman,Consumer,Egypt,Africa,Al Qahirah,Africa
4449,Tom Prescott,Consumer,Egypt,Africa,Al Fayyum,Africa
4476,Corey-Lock,Consumer,Egypt,Africa,Al Qahirah,Africa
4579,Frank Olsen,Consumer,Egypt,Africa,Al Qahirah,Africa
4986,Maureen Gnade,Consumer,Egypt,Africa,Al Iskandariyah,Africa
5204,Jim Radford,Consumer,Egypt,Africa,Al Qahirah,Africa
5608,Clay Cheatham,Consumer,Egypt,Africa,Al Iskandariyah,Africa
5743,Tim Brockman,Consumer,Egypt,Africa,Al Qahirah,Africa
6233,Joni Wasserman,Consumer,Egypt,Africa,Al Iskandariyah,Africa
6414,Maurice Satty,Consumer,Egypt,Africa,Al Qahirah,Africa
6746,Bart Folk,Consumer,Egypt,Africa,Al Qahirah,Africa
6813,Ralph Arnett,Consumer,Egypt,Africa,Al Qahirah,Africa
6830,Alan Hwang,Consumer,Egypt,Africa,Al Iskandariyah,Africa
7111,Bryan Mills,Consumer,Egypt,Africa,Ash Sharqiyah,Africa
7115,Shaun Weien,Consumer,Egypt,Africa,Al Qahirah,Africa
7229,Hunter Lopez,Consumer,Egypt,Africa,Al Qahirah,Africa
7394,Charles McCrossin,Consumer,Egypt,Africa,Al Qahirah,Africa
7482,Susan Pistek,Consumer,Egypt,Africa,Qina,Africa
7486,Art Ferguson,Consumer,Egypt,Africa,Al Qahirah,Africa
8615,Vivek Gonzalez,Consumer,Egypt,Africa,Al Qahirah,Africa
8681,Dean Braden,Consumer,Egypt,Africa,Al Qahirah,Africa
8957,Cindy Chapman,Consumer,Egypt,Africa,Al Minufiyah,Africa
8975,Joni Blumstein,Consumer,Egypt,Africa,Al Qahirah,Africa
9150,Rob Haberlin,Consumer,Egypt,Africa,Al Iskandariyah,Africa
9172,Astrea Jones,Consumer,Egypt,Africa,Al Qahirah,Africa
9382,Kean Thornton,Consumer,Egypt,Africa,Al Qahirah,Africa
9631,Christina VanderZanden,Consumer,Egypt,Africa,Al Qahirah,Africa
9633,Kelly Collister,Consumer,Egypt,Africa,Al Bahr Al Ahmar,Africa
9746,Brian Stugart,Consumer,Egypt,Africa,Al Iskandariyah,Africa
9880,Rob Lucas,Consumer,Egypt,Africa,Suhaj,Africa
9984,Frank Preis,Consumer,Egypt,Africa,Al Iskandariyah,Africa
10127,Cari Schnelling,Consumer,Egypt,Africa,Ash Sharqiyah,Africa
10369,Mike Kennedy,Consumer,Egypt,Africa,Al Qahirah,Africa
10588,Ryan Akin,Consumer,Egypt,Africa,Al Iskandariyah,Africa
10801,Claire Gute,Consumer,Egypt,Africa,Suhaj,Africa
11256,Tamara Manning,Consumer,Egypt,Africa,Al Qahirah,Africa
11329,Clytie Kelty,Consumer,Egypt,Africa,Asyut,Africa
11335,Gary McGarr,Consumer,Egypt,Africa,Bani Suwayf,Africa
11481,Jeremy Ellison,Consumer,Egypt,Africa,Al Iskandariyah,Africa
11591,Christine Sundaresam,Consumer,Egypt,Africa,Al Qahirah,Africa
11810,Arthur Prichep,Consumer,Egypt,Africa,Al Qahirah,Africa
11843,Ashley Jarboe,Consumer,Egypt,Africa,Al Qahirah,Africa
11942,Sally Knutson,Consumer,Egypt,Africa,Al Iskandariyah,Africa
12039,Gary Hwang,Consumer,Egypt,Africa,Bani Suwayf,Africa
12071,Nora Paige,Consumer,Egypt,Africa,Al Qahirah,Africa
12112,Eva Jacobs,Consumer,Egypt,Africa,Al Gharbiyah,Africa
12461,Eric Murdock,Consumer,Egypt,Africa,Al Gharbiyah,Africa
12464,Paul MacIntyre,Consumer,Egypt,Africa,Al Iskandariyah,Africa
12465,Sanjit Chand,Consumer,Egypt,Africa,Al Qahirah,Africa
12604,Brian Derr,Consumer,Egypt,Africa,Al Qahirah,Africa
12651,Mark Hamilton,Consumer,Egypt,Africa,Al Fayyum,Africa
12687,Brian Stugart,Consumer,Egypt,Africa,Al Qahirah,Africa
12866,Ruben Dartt,Consumer,Egypt,Africa,Matruh,Africa
13972,Bryan Davis,Consumer,Egypt,Africa,Al Qahirah,Africa
14080,Ryan Crowe,Consumer,Egypt,Africa,Al Qahirah,Africa
14453,Sarah Brown,Consumer,Egypt,Africa,Al Qahirah,Africa
14525,Muhammed Lee,Consumer,Egypt,Africa,Al Qahirah,Africa
14543,Jill Fjeld,Consumer,Egypt,Africa,Al Bahr Al Ahmar,Africa
14554,Erin Mull,Consumer,Egypt,Africa,Al Qahirah,Africa
14598,Giulietta Baptist,Consumer,Egypt,Africa,Al Iskandariyah,Africa
15067,Karl Braun,Consumer,Egypt,Africa,Al Gharbiyah,Africa
15159,Theone Pippenger,Consumer,Egypt,Africa,Al Iskandariyah,Africa
15386,Rick Duston,Consumer,Egypt,Africa,Al Iskandariyah,Africa
15687,Edward Nazzal,Consumer,Egypt,Africa,Al Minya,Africa
16154,Chuck Sachs,Consumer,Egypt,Africa,Suhaj,Africa
16518,Natalie Fritzler,Consumer,Egypt,Africa,Al Qahirah,Africa
16632,Katrina Willman,Consumer,Egypt,Africa,Al Qahirah,Africa
16651,Russell D'Ascenzo,Consumer,Egypt,Africa,Al Minya,Africa
16763,Frank Olsen,Consumer,Egypt,Africa,Al Fayyum,Africa
16804,Jay Fein,Consumer,Egypt,Africa,Al Iskandariyah,Africa
17333,Doug Jacobs,Consumer,Egypt,Africa,Al Qahirah,Africa
17364,Michael Moore,Consumer,Egypt,Africa,Al Qahirah,Africa
17394,Pete Takahito,Consumer,Egypt,Africa,Al Qahirah,Africa
17622,Duane Benoit,Consumer,Egypt,Africa,Al Qahirah,Africa
17822,Chad McGuire,Consumer,Egypt,Africa,Al Qahirah,Africa
17842,Sanjit Chand,Consumer,Egypt,Africa,Al Iskandariyah,Africa
17874,Trudy Glocke,Consumer,Egypt,Africa,Al Qahirah,Africa
18003,Brian DeCherney,Consumer,Egypt,Africa,Al Iskandariyah,Africa
18071,Rose O'Brian,Consumer,Egypt,Africa,Bani Suwayf,Africa
18137,Lena Creighton,Consumer,Egypt,Africa,Al Iskandariyah,Africa
18177,Evan Henry,Consumer,Egypt,Africa,Al Fayyum,Africa
18284,Shui Tom,Consumer,Egypt,Africa,Al Qahirah,Africa
18391,Randy Bradley,Consumer,Egypt,Africa,Al Iskandariyah,Africa
18503,Bruce Geld,Consumer,Egypt,Africa,Al Iskandariyah,Africa
18559,Rose O'Brian,Consumer,Egypt,Africa,Al Gharbiyah,Africa
18608,Nora Preis,Consumer,Egypt,Africa,Al Minya,Africa
18766,Pierre Wener,Consumer,Egypt,Africa,Al Qahirah,Africa
19043,Eugene Barchas,Consumer,Egypt,Africa,Al Iskandariyah,Africa
19817,Dave Kipp,Consumer,Egypt,Africa,Al Qahirah,Africa
19861,Evan Henry,Consumer,Egypt,Africa,Al Qahirah,Africa
20082,Anna Chung,Consumer,Egypt,Africa,Al Qahirah,Africa
20192,John Huston,Consumer,Egypt,Africa,Al Iskandariyah,Africa
20555,Craig Reiter,Consumer,Egypt,Africa,Al Qahirah,Africa
20628,Bruce Degenhardt,Consumer,Egypt,Africa,Al Qahirah,Africa
20918,Emily Grady,Consumer,Egypt,Africa,Al Minya,Africa
21078,Jennifer Halladay,Consumer,Egypt,Africa,Al Qahirah,Africa
21529,Pierre Wener,Consumer,Egypt,Africa,Al Iskandariyah,Africa
21590,Duane Noonan,Consumer,Egypt,Africa,Al Buhayrah,Africa
22252,Daniel Lacy,Consumer,Egypt,Africa,Al Fayyum,Africa
22595,Ryan Akin,Consumer,Egypt,Africa,Ash Sharqiyah,Africa
22918,Keith Herrera,Consumer,Egypt,Africa,Al Iskandariyah,Africa
23070,Raymond Messe,Consumer,Egypt,Africa,Al Qahirah,Africa
23218,Thomas Thornton,Consumer,Egypt,Africa,Al Fayyum,Africa
23262,Zuschuss Donatelli,Consumer,Egypt,Africa,Al Qahirah,Africa
23271,Darrin Martin,Consumer,Egypt,Africa,Al Qahirah,Africa
23312,Gary McGarr,Consumer,Egypt,Africa,Al Qahirah,Africa
281,John Huston,Consumer,South Africa,Africa,Eastern Cape,Africa
474,Anna Gayman,Consumer,South Africa,Africa,Gauteng,Africa
974,Guy Thornton,Consumer,South Africa,Africa,Gauteng,Africa
1030,Resi Pölking,Consumer,South Africa,Africa,Gauteng,Africa
1175,Lauren Leatherbury,Consumer,South Africa,Africa,Gauteng,Africa
1311,Giulietta Weimer,Consumer,South Africa,Africa,Limpopo,Africa
1382,Jennifer Ferguson,Consumer,South Africa,Africa,North-West,Africa
1501,Charles Crestani,Consumer,South Africa,Africa,Western Cape,Africa
2365,Jay Fein,Consumer,South Africa,Africa,Eastern Cape,Africa
2668,Joseph Holt,Consumer,South Africa,Africa,Gauteng,Africa
4033,James Galang,Consumer,South Africa,Africa,Eastern Cape,Africa
4235,Craig Carroll,Consumer,South Africa,Africa,Eastern Cape,Africa
4320,Maria Bertelson,Consumer,South Africa,Africa,Western Cape,Africa
4683,Liz Willingham,Consumer,South Africa,Africa,Eastern Cape,Africa
5175,Richard Bierner,Consumer,South Africa,Africa,Eastern Cape,Africa
5336,Brian DeCherney,Consumer,South Africa,Africa,Kwazulu-natal,Africa
5342,Muhammed Lee,Consumer,South Africa,Africa,Gauteng,Africa
5549,Ralph Arnett,Consumer,South Africa,Africa,Kwazulu-natal,Africa
6404,Denny Ordway,Consumer,South Africa,Africa,Gauteng,Africa
6405,Paul MacIntyre,Consumer,South Africa,Africa,Western Cape,Africa
6689,Greg Hansen,Consumer,South Africa,Africa,Gauteng,Africa
6848,Philip Fox,Consumer,South Africa,Africa,Gauteng,Africa
6952,Sally Matthias,Consumer,South Africa,Africa,Gauteng,Africa
7026,Russell D'Ascenzo,Consumer,South Africa,Africa,Western Cape,Africa
7531,Barry Weirich,Consumer,South Africa,Africa,Western Cape,Africa
7719,Bobby Odegard,Consumer,South Africa,Africa,Eastern Cape,Africa
7782,James Galang,Consumer,South Africa,Africa,Western Cape,Africa
7886,Ralph Ritter,Consumer,South Africa,Africa,Gauteng,Africa
7997,Matt Collins,Consumer,South Africa,Africa,Gauteng,Africa
8056,Bruce Stewart,Consumer,South Africa,Africa,Kwazulu-natal,Africa
8536,Adam Shillingsburg,Consumer,South Africa,Africa,Western Cape,Africa
9495,Mary O'Rourke,Consumer,South Africa,Africa,Gauteng,Africa
9688,Shahid Shariari,Consumer,South Africa,Africa,Gauteng,Africa
9697,Julia Dunbar,Consumer,South Africa,Africa,Gauteng,Africa
9841,Dorothy Dickinson,Consumer,South Africa,Africa,Kwazulu-natal,Africa
10104,Giulietta Weimer,Consumer,South Africa,Africa,Kwazulu-natal,Africa
10189,Patrick O'Brill,Consumer,South Africa,Africa,Gauteng,Africa
10914,Larry Tron,Consumer,South Africa,Africa,Kwazulu-natal,Africa
11536,Christopher Martinez,Consumer,South Africa,Africa,Gauteng,Africa
11667,Ken Lonsdale,Consumer,South Africa,Africa,Gauteng,Africa
12415,Sue Ann Reed,Consumer,South Africa,Africa,Gauteng,Africa
12758,Brian Derr,Consumer,South Africa,Africa,Gauteng,Africa
